time,stimulus,condition,decision,neuron_0,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10,neuron_11,neuron_12,neuron_13,neuron_14,neuron_15,neuron_16,neuron_17,neuron_18,neuron_19,neuron_20,neuron_21,neuron_22,neuron_23,neuron_24,neuron_25,neuron_26,neuron_27,neuron_28,neuron_29,neuron_30,neuron_31,neuron_32,neuron_33,neuron_34,neuron_35,neuron_36,neuron_37,neuron_38,neuron_39,neuron_40,neuron_41,neuron_42,neuron_43,neuron_44,neuron_45,neuron_46,neuron_47,neuron_48,neuron_49
548,3.0,1.0,1.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,8.0,10.0,1.0,0.0,0.0,0.0,6.0,14.0,8.0,0.0,0.0,0.0,2.0,15.0,6.0,0.0,0.0,0.0,1.0,10.0,7.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,0.0,0.0,0.0,3.0,8.0,7.0,0.0,0.0,0.0,1.0,11.0,9.0,0.0,0.0
549,2.0,1.0,1.0,0.0,3.0,11.0,7.0,0.0,0.0,0.0,0.0,12.0,9.0,2.0,0.0,0.0,0.0,9.0,11.0,6.0,0.0,0.0,0.0,6.0,9.0,6.0,0.0,0.0,0.0,1.0,14.0,11.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,0.0,0.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0,2.0,8.0,6.0,0.0,0.0
550,3.0,1.0,1.0,0.0,1.0,14.0,9.0,0.0,0.0,0.0,0.0,5.0,10.0,2.0,0.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0,7.0,0.0,0.0,0.0,11.0,10.0,7.0,0.0,0.0,0.0,1.0,10.0,4.0,0.0,0.0
551,3.0,1.0,1.0,0.0,4.0,11.0,11.0,0.0,0.0,0.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,9.0,9.0,5.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,9.0,9.0,8.0,0.0,0.0,0.0,6.0,11.0,7.0,0.0,0.0,0.0,5.0,12.0,11.0,0.0,0.0
552,3.0,1.0,2.0,0.0,3.0,11.0,9.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,9.0,13.0,3.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,7.0,10.0,6.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,10.0,4.0,0.0,0.0
553,3.0,1.0,2.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,10.0,11.0,2.0,0.0,0.0,0.0,2.0,14.0,5.0,0.0,0.0,0.0,7.0,10.0,2.0,0.0,0.0,0.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,3.0,9.0,6.0,0.0,0.0,0.0,1.0,7.0,11.0,0.0,0.0
554,1.0,1.0,1.0,0.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,0.0,0.0,0.0,3.0,13.0,7.0,0.0,0.0,0.0,1.0,11.0,7.0,0.0,0.0,0.0,0.0,8.0,13.0,3.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,5.0,8.0,6.0,0.0,0.0
555,1.0,1.0,1.0,0.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,0.0,0.0,0.0,7.0,13.0,2.0,0.0,0.0,0.0,5.0,12.0,9.0,0.0,0.0,0.0,2.0,7.0,12.0,0.0,0.0,0.0,0.0,5.0,10.0,2.0,0.0,0.0,0.0,4.0,11.0,3.0,0.0,0.0,0.0,4.0,8.0,5.0,0.0,0.0
556,3.0,1.0,2.0,0.0,1.0,10.0,6.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,7.0,13.0,5.0,0.0,0.0,0.0,5.0,14.0,2.0,0.0,0.0,0.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,11.0,17.0,1.0,0.0,0.0,0.0,5.0,17.0,2.0,0.0,0.0,0.0,6.0,6.0,8.0,0.0,0.0
557,2.0,1.0,1.0,0.0,3.0,12.0,8.0,0.0,0.0,0.0,0.0,7.0,10.0,1.0,0.0,0.0,0.0,4.0,7.0,4.0,0.0,0.0,0.0,8.0,11.0,5.0,0.0,0.0,0.0,2.0,11.0,7.0,0.0,0.0,0.0,0.0,11.0,11.0,4.0,0.0,0.0,0.0,4.0,12.0,7.0,0.0,0.0,0.0,2.0,10.0,9.0,0.0,0.0
558,1.0,1.0,2.0,0.0,4.0,9.0,8.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,7.0,15.0,4.0,0.0,0.0,0.0,4.0,7.0,6.0,0.0,0.0,0.0,2.0,11.0,9.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,0.0,0.0,0.0,9.0,6.0,7.0,0.0,0.0,0.0,3.0,12.0,4.0,0.0,0.0
559,3.0,1.0,1.0,0.0,3.0,10.0,10.0,0.0,0.0,0.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,0.0,0.0,0.0,2.0,8.0,7.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,8.0,11.0,3.0,0.0,0.0,0.0,5.0,15.0,3.0,0.0,0.0,0.0,1.0,19.0,10.0,0.0,0.0
560,1.0,1.0,1.0,0.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,8.0,15.0,2.0,0.0,0.0,0.0,7.0,6.0,5.0,0.0,0.0,0.0,6.0,19.0,3.0,0.0,0.0,0.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,6.0,12.0,2.0,0.0,0.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0
561,1.0,1.0,1.0,0.0,2.0,12.0,8.0,0.0,0.0,0.0,1.0,7.0,5.0,1.0,0.0,0.0,0.0,3.0,6.0,8.0,0.0,0.0,0.0,4.0,7.0,4.0,0.0,0.0,0.0,3.0,11.0,9.0,0.0,0.0,0.0,0.0,6.0,12.0,2.0,0.0,0.0,0.0,6.0,11.0,5.0,0.0,0.0,0.0,4.0,13.0,5.0,0.0,0.0
562,2.0,1.0,1.0,0.0,4.0,10.0,8.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,12.0,10.0,2.0,0.0,0.0,0.0,4.0,12.0,8.0,0.0,0.0,0.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0,10.0,13.0,3.0,0.0,0.0,0.0,6.0,10.0,4.0,0.0,0.0,0.0,3.0,5.0,11.0,0.0,0.0
563,3.0,1.0,1.0,0.0,1.0,12.0,8.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0,5.0,10.0,7.0,0.0,0.0,0.0,3.0,11.0,8.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,0.0,0.0,0.0,5.0,8.0,7.0,0.0,0.0,0.0,4.0,8.0,5.0,0.0,0.0
564,3.0,1.0,1.0,0.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,8.0,9.0,2.0,0.0,0.0,0.0,5.0,7.0,8.0,0.0,0.0,0.0,4.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,2.0,8.0,5.0,0.0,0.0,0.0,4.0,14.0,8.0,0.0,0.0
565,2.0,1.0,1.0,0.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,0.0,0.0,0.0,6.0,12.0,8.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,0.0,0.0,0.0,2.0,9.0,4.0,0.0,0.0,0.0,4.0,14.0,7.0,0.0,0.0
566,2.0,1.0,2.0,0.0,3.0,8.0,4.0,0.0,0.0,0.0,3.0,17.0,10.0,0.0,0.0,0.0,0.0,5.0,11.0,1.0,0.0,0.0,0.0,4.0,10.0,6.0,0.0,0.0,0.0,3.0,13.0,12.0,0.0,0.0,0.0,0.0,13.0,10.0,2.0,0.0,0.0,0.0,2.0,15.0,5.0,0.0,0.0,0.0,2.0,13.0,7.0,0.0,0.0
567,3.0,1.0,2.0,0.0,2.0,10.0,9.0,0.0,0.0,0.0,3.0,12.0,10.0,0.0,0.0,0.0,0.0,11.0,9.0,1.0,0.0,0.0,0.0,4.0,8.0,5.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,10.0,7.0,1.0,0.0,0.0,0.0,6.0,12.0,8.0,0.0,0.0,0.0,5.0,12.0,6.0,0.0,0.0
568,3.0,1.0,2.0,0.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,0.0,0.0,0.0,7.0,17.0,10.0,0.0,0.0,0.0,3.0,7.0,11.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,9.0,11.0,4.0,0.0,0.0,0.0,4.0,10.0,4.0,0.0,0.0
569,2.0,1.0,2.0,0.0,3.0,5.0,13.0,0.0,0.0,0.0,1.0,9.0,7.0,0.0,0.0,0.0,0.0,8.0,9.0,3.0,0.0,0.0,0.0,5.0,7.0,6.0,0.0,0.0,0.0,3.0,12.0,12.0,0.0,0.0,0.0,0.0,6.0,11.0,1.0,0.0,0.0,0.0,9.0,13.0,2.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,0.0
570,1.0,1.0,2.0,0.0,6.0,13.0,9.0,0.0,0.0,0.0,1.0,7.0,9.0,0.0,0.0,0.0,0.0,7.0,8.0,2.0,0.0,0.0,0.0,7.0,14.0,4.0,0.0,0.0,0.0,7.0,10.0,8.0,0.0,0.0,0.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,12.0,13.0,1.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0
571,1.0,1.0,1.0,0.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,5.0,11.0,3.0,0.0,0.0,0.0,7.0,19.0,7.0,0.0,0.0,0.0,3.0,13.0,9.0,0.0,0.0,0.0,0.0,9.0,18.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0
572,2.0,1.0,1.0,0.0,7.0,10.0,9.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,7.0,11.0,4.0,0.0,0.0,0.0,5.0,11.0,9.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0.0,0.0,8.0,10.0,2.0,0.0,0.0,0.0,7.0,10.0,2.0,0.0,0.0
573,1.0,1.0,2.0,0.0,4.0,8.0,9.0,0.0,0.0,0.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,10.0,3.0,0.0,0.0,0.0,7.0,7.0,5.0,0.0,0.0,0.0,4.0,9.0,7.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0
574,2.0,1.0,1.0,0.0,2.0,12.0,9.0,0.0,0.0,0.0,2.0,10.0,14.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,8.0,14.0,6.0,0.0,0.0,0.0,5.0,12.0,5.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,10.0,12.0,5.0,0.0,0.0,0.0,1.0,14.0,5.0,0.0,0.0
575,1.0,1.0,2.0,0.0,4.0,15.0,7.0,0.0,0.0,0.0,3.0,13.0,8.0,0.0,0.0,0.0,0.0,11.0,8.0,4.0,0.0,0.0,0.0,3.0,10.0,6.0,0.0,0.0,0.0,2.0,11.0,6.0,0.0,0.0,0.0,2.0,4.0,14.0,0.0,0.0,0.0,0.0,4.0,16.0,1.0,0.0,0.0,0.0,11.0,13.0,6.0,0.0,0.0
576,1.0,1.0,2.0,0.0,7.0,9.0,3.0,0.0,0.0,0.0,5.0,8.0,10.0,0.0,0.0,0.0,0.0,14.0,8.0,3.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,5.0,10.0,9.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,0.0,0.0,0.0,8.0,7.0,4.0,0.0,0.0,0.0,3.0,11.0,4.0,0.0,0.0
577,3.0,1.0,1.0,0.0,4.0,12.0,5.0,0.0,0.0,0.0,5.0,9.0,5.0,0.0,0.0,0.0,0.0,11.0,9.0,3.0,0.0,0.0,0.0,2.0,12.0,3.0,0.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,1.0,5.0,8.0,1.0,0.0,0.0,0.0,5.0,7.0,6.0,0.0,0.0,0.0,9.0,14.0,5.0,0.0,0.0
578,3.0,1.0,1.0,0.0,4.0,8.0,6.0,0.0,0.0,0.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,9.0,7.0,3.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,8.0,12.0,4.0,0.0,0.0,0.0,3.0,14.0,7.0,0.0,0.0
579,1.0,1.0,1.0,0.0,4.0,13.0,6.0,0.0,0.0,0.0,5.0,14.0,9.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,4.0,15.0,4.0,0.0,0.0,0.0,2.0,11.0,4.0,0.0,0.0,0.0,4.0,7.0,8.0,1.0,0.0,0.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,2.0,9.0,5.0,0.0,0.0
580,1.0,1.0,2.0,0.0,6.0,9.0,4.0,0.0,0.0,0.0,2.0,11.0,11.0,0.0,0.0,0.0,0.0,9.0,16.0,5.0,0.0,0.0,0.0,9.0,13.0,5.0,0.0,0.0,0.0,3.0,7.0,10.0,0.0,0.0,0.0,1.0,10.0,14.0,1.0,0.0,0.0,0.0,7.0,11.0,2.0,0.0,0.0,0.0,6.0,11.0,7.0,0.0,0.0
581,3.0,1.0,1.0,0.0,4.0,11.0,7.0,0.0,0.0,0.0,4.0,9.0,10.0,0.0,0.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,6.0,6.0,9.0,0.0,0.0,0.0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,7.0,12.0,4.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0
582,3.0,1.0,2.0,0.0,4.0,7.0,4.0,0.0,0.0,0.0,3.0,10.0,10.0,0.0,0.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,0.0,9.0,8.0,3.0,0.0,0.0,0.0,4.0,12.0,7.0,0.0,0.0,0.0,2.0,18.0,5.0,0.0,0.0,0.0,0.0,6.0,15.0,1.0,0.0,0.0,0.0,4.0,15.0,5.0,0.0,0.0
583,3.0,1.0,2.0,0.0,7.0,8.0,6.0,0.0,0.0,0.0,2.0,12.0,11.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,0.0,0.0,0.0,11.0,10.0,2.0,0.0,0.0,0.0,6.0,6.0,4.0,0.0,0.0,0.0,1.0,11.0,10.0,0.0,0.0,0.0,0.0,4.0,13.0,3.0,0.0,0.0,0.0,6.0,12.0,6.0,0.0,0.0
584,2.0,1.0,2.0,0.0,6.0,9.0,9.0,0.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,8.0,15.0,1.0,0.0,0.0,0.0,8.0,10.0,4.0,0.0,0.0,0.0,5.0,13.0,11.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,5.0,8.0,5.0,0.0,0.0
585,1.0,1.0,1.0,0.0,3.0,13.0,3.0,0.0,0.0,0.0,3.0,6.0,7.0,0.0,0.0,0.0,1.0,9.0,13.0,4.0,0.0,0.0,0.0,8.0,6.0,6.0,0.0,0.0,0.0,3.0,14.0,5.0,0.0,0.0,0.0,4.0,7.0,10.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,4.0,12.0,7.0,0.0,0.0
586,3.0,1.0,1.0,0.0,4.0,11.0,7.0,0.0,0.0,0.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,6.0,7.0,3.0,0.0,0.0,0.0,7.0,13.0,9.0,0.0,0.0,0.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,15.0,5.0,3.0,0.0,0.0,0.0,10.0,6.0,3.0,0.0,0.0
587,1.0,1.0,2.0,0.0,9.0,9.0,4.0,0.0,0.0,0.0,5.0,10.0,2.0,0.0,0.0,0.0,1.0,8.0,11.0,1.0,0.0,0.0,0.0,7.0,11.0,4.0,0.0,0.0,0.0,5.0,14.0,9.0,0.0,0.0,0.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,10.0,5.0,4.0,0.0,0.0,0.0,4.0,17.0,4.0,0.0,0.0
588,2.0,1.0,1.0,0.0,10.0,10.0,6.0,0.0,0.0,0.0,2.0,13.0,7.0,0.0,0.0,0.0,1.0,5.0,9.0,3.0,0.0,0.0,0.0,6.0,12.0,2.0,0.0,0.0,0.0,5.0,6.0,8.0,0.0,0.0,0.0,3.0,7.0,9.0,0.0,0.0,0.0,0.0,7.0,13.0,1.0,0.0,0.0,0.0,4.0,12.0,4.0,0.0,0.0
589,2.0,1.0,1.0,0.0,4.0,10.0,3.0,0.0,0.0,0.0,1.0,12.0,6.0,0.0,0.0,0.0,2.0,7.0,9.0,2.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,6.0,13.0,7.0,0.0,0.0,0.0,1.0,12.0,17.0,0.0,0.0,0.0,0.0,9.0,18.0,1.0,0.0,0.0,0.0,7.0,11.0,3.0,0.0,0.0
590,3.0,1.0,1.0,0.0,2.0,16.0,3.0,0.0,0.0,0.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,7.0,12.0,1.0,0.0,0.0,0.0,5.0,6.0,8.0,0.0,0.0,0.0,3.0,8.0,4.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,12.0,14.0,3.0,0.0,0.0,0.0,2.0,10.0,3.0,0.0,0.0
591,2.0,1.0,2.0,0.0,6.0,15.0,5.0,0.0,0.0,0.0,4.0,14.0,5.0,0.0,0.0,0.0,0.0,13.0,10.0,2.0,0.0,0.0,0.0,9.0,16.0,2.0,0.0,0.0,0.0,5.0,12.0,6.0,0.0,0.0,0.0,1.0,12.0,11.0,0.0,0.0,0.0,0.0,6.0,9.0,4.0,0.0,0.0,0.0,6.0,10.0,9.0,0.0,0.0
592,1.0,1.0,2.0,0.0,6.0,8.0,7.0,0.0,0.0,0.0,3.0,7.0,7.0,0.0,0.0,0.0,2.0,6.0,7.0,1.0,0.0,0.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,3.0,12.0,3.0,0.0,0.0,0.0,3.0,9.0,8.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,8.0,9.0,2.0,0.0,0.0
593,3.0,1.0,1.0,0.0,7.0,11.0,10.0,0.0,0.0,0.0,3.0,13.0,10.0,0.0,0.0,0.0,1.0,6.0,15.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,0.0,0.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,0.0,0.0,0.0,9.0,13.0,2.0,0.0,0.0
594,1.0,1.0,2.0,0.0,8.0,14.0,7.0,0.0,0.0,0.0,4.0,7.0,11.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,9.0,14.0,3.0,0.0,0.0,0.0,7.0,8.0,5.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,7.0,12.0,4.0,0.0,0.0,0.0,8.0,8.0,5.0,0.0,0.0
595,1.0,1.0,1.0,0.0,6.0,8.0,6.0,0.0,0.0,0.0,2.0,5.0,10.0,0.0,0.0,0.0,0.0,12.0,9.0,2.0,0.0,0.0,0.0,9.0,12.0,1.0,0.0,0.0,0.0,6.0,10.0,3.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,6.0,10.0,1.0,0.0,0.0
596,2.0,1.0,1.0,0.0,8.0,5.0,2.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,7.0,9.0,5.0,0.0,0.0,0.0,7.0,3.0,6.0,0.0,0.0,0.0,3.0,11.0,13.0,0.0,0.0,0.0,0.0,9.0,13.0,3.0,0.0,0.0,0.0,6.0,13.0,4.0,0.0,0.0
597,2.0,1.0,1.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,4.0,11.0,5.0,0.0,0.0,0.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,12.0,16.0,2.0,0.0,0.0,0.0,5.0,9.0,10.0,0.0,0.0,0.0,6.0,9.0,8.0,0.0,0.0,0.0,0.0,5.0,9.0,3.0,0.0,0.0,0.0,4.0,7.0,2.0,0.0,0.0
598,2.0,1.0,1.0,0.0,3.0,13.0,4.0,0.0,0.0,0.0,7.0,11.0,7.0,0.0,0.0,0.0,1.0,7.0,10.0,0.0,0.0,0.0,0.0,9.0,16.0,3.0,0.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,0.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,13.0,10.0,1.0,0.0,0.0,0.0,9.0,6.0,1.0,0.0,0.0
599,2.0,1.0,2.0,0.0,6.0,9.0,2.0,0.0,0.0,0.0,4.0,9.0,7.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,12.0,9.0,5.0,0.0,0.0,0.0,8.0,8.0,6.0,0.0,0.0,0.0,3.0,7.0,9.0,0.0,0.0,0.0,0.0,15.0,11.0,3.0,0.0,0.0,0.0,7.0,9.0,4.0,0.0,0.0
600,2.0,1.0,2.0,0.0,4.0,15.0,3.0,0.0,0.0,0.0,4.0,8.0,6.0,0.0,0.0,0.0,2.0,11.0,7.0,0.0,0.0,0.0,0.0,5.0,14.0,4.0,0.0,0.0,0.0,10.0,9.0,6.0,0.0,0.0,0.0,1.0,5.0,12.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,8.0,10.0,4.0,0.0,0.0
601,3.0,1.0,2.0,0.0,8.0,7.0,7.0,0.0,0.0,0.0,8.0,9.0,4.0,0.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,7.0,16.0,3.0,0.0,0.0,0.0,3.0,9.0,5.0,0.0,0.0,0.0,2.0,13.0,13.0,0.0,0.0,0.0,0.0,11.0,7.0,2.0,0.0,0.0,0.0,4.0,12.0,4.0,0.0,0.0
602,1.0,1.0,1.0,0.0,12.0,7.0,4.0,0.0,0.0,0.0,4.0,6.0,5.0,0.0,0.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,8.0,11.0,3.0,0.0,0.0,0.0,7.0,14.0,8.0,0.0,0.0,0.0,2.0,17.0,4.0,0.0,0.0,0.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0
603,1.0,1.0,1.0,0.0,5.0,9.0,3.0,0.0,0.0,0.0,5.0,12.0,10.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,11.0,6.0,3.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,0.0,0.0,2.0,15.0,6.0,0.0,0.0,0.0,2.0,6.0,9.0,1.0,0.0,0.0,0.0,7.0,13.0,5.0,0.0,0.0
604,1.0,1.0,1.0,0.0,8.0,11.0,8.0,0.0,0.0,0.0,2.0,12.0,6.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,4.0,7.0,6.0,0.0,0.0,0.0,6.0,7.0,4.0,0.0,0.0,0.0,1.0,10.0,16.0,0.0,0.0,0.0,0.0,14.0,10.0,3.0,0.0,0.0
605,1.0,1.0,2.0,0.0,9.0,11.0,5.0,0.0,0.0,0.0,4.0,9.0,8.0,0.0,0.0,0.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,4.0,10.0,3.0,0.0,0.0,0.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,5.0,8.0,5.0,0.0,0.0
606,2.0,1.0,1.0,0.0,6.0,8.0,4.0,0.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,4.0,17.0,4.0,0.0,0.0,0.0,4.0,11.0,8.0,0.0,0.0,0.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,7.0,8.0,4.0,0.0,0.0
607,1.0,1.0,2.0,0.0,6.0,8.0,2.0,0.0,0.0,0.0,5.0,6.0,9.0,0.0,0.0,0.0,3.0,11.0,10.0,0.0,0.0,0.0,0.0,10.0,13.0,2.0,0.0,0.0,0.0,6.0,10.0,2.0,0.0,0.0,0.0,3.0,9.0,5.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,5.0,9.0,2.0,0.0,0.0
608,3.0,1.0,2.0,0.0,9.0,13.0,2.0,0.0,0.0,0.0,8.0,13.0,9.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,4.0,20.0,1.0,0.0,0.0,0.0,2.0,7.0,13.0,0.0,0.0,0.0,0.0,8.0,6.0,3.0,0.0,0.0
609,3.0,1.0,2.0,0.0,8.0,7.0,2.0,0.0,0.0,0.0,5.0,8.0,5.0,0.0,0.0,0.0,4.0,10.0,7.0,0.0,0.0,0.0,0.0,9.0,10.0,4.0,0.0,0.0,0.0,11.0,11.0,5.0,0.0,0.0,0.0,2.0,15.0,10.0,0.0,0.0,0.0,2.0,3.0,7.0,1.0,0.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0
610,1.0,1.0,2.0,0.0,1.0,12.0,4.0,0.0,0.0,0.0,4.0,10.0,4.0,0.0,0.0,0.0,1.0,16.0,9.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,6.0,8.0,8.0,0.0,0.0,0.0,4.0,15.0,5.0,0.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,10.0,11.0,4.0,0.0,0.0
